Year,Region,Median Rent,Geometric Mean Rent,Upper Quartile Rent,Lower Quartile Rent,Log Std Dev Weekly Rent,Total Sentences
2011,Otago Region,281.96568627450984,275.39215686274514,341.4950980392157,226.26960784313724,0.3348039215686274,3979.0
2011,Southland Region,281.96568627450984,275.39215686274514,341.4950980392157,226.26960784313724,0.3348039215686274,3302.0
2011,Taranaki Region,281.96568627450984,275.39215686274514,341.4950980392157,226.26960784313724,0.3348039215686274,4761.0
2011,Waikato Region,281.96568627450984,275.39215686274514,341.4950980392157,226.26960784313724,0.3348039215686274,6943.0
2011,Wellington Region,281.96568627450984,275.39215686274514,341.4950980392157,226.26960784313727,0.3348039215686274,3691.5
2012,ALL,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,87140.0
2012,Auckland Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,9352.0
2012,Bay of Plenty Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,5140.5
2012,Canterbury Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,8060.0
2012,Gisborne Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,5836.0
2012,Manawatu-Wanganui Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,4156.0
2012,Marlborough Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,3870.0
2012,Northland Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,4854.0
2012,Otago Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,3720.0
2012,Southland Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,3046.0
2012,Taranaki Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,4266.0
2012,Waikato Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,6589.0
2012,Wellington Region,289.4950980392157,282.78921568627453,351.27941176470586,232.7156862745098,0.3359313725490196,3365.0
2013,ALL,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,81153.0
2013,Auckland Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,8908.0
2013,Bay of Plenty Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,4512.0
2013,Canterbury Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,8889.0
2013,Gisborne Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,5502.0
2013,Manawatu-Wanganui Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,3904.0
2013,Marlborough Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,3217.0
2013,Northland Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,4362.0
2013,Otago Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,3130.0
2013,Southland Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,2798.0
2013,Taranaki Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,3754.0
2013,Waikato Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,6014.0
2013,Wellington Region,296.5049019607843,289.27941176470586,359.8382352941176,237.6372549019608,0.3383333333333334,3058.5
2014,ALL,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,74717.0
2014,Auckland Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,8449.0
2014,Bay of Plenty Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,4250.5
2014,Canterbury Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,7834.0
2014,Gisborne Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,5320.0
2014,Manawatu-Wanganui Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,3354.0
2014,Marlborough Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,2899.0
2014,Northland Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,4040.0
2014,Otago Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,2828.0
2014,Southland Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,2458.0
2014,Taranaki Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,3507.0
2014,Waikato Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,5470.0
2014,Wellington Region,304.8872549019608,297.1813725490196,371.84313725490193,243.19117647058823,0.34068627450980393,2570.0
2015,ALL,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,68774.0
2015,Auckland Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,7851.5
2015,Bay of Plenty Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,3868.5
2015,Canterbury Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,7139.0
2015,Gisborne Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,4809.0
2015,Manawatu-Wanganui Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,3307.0
2015,Marlborough Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,2509.0
2015,Northland Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,3784.0
2015,Otago Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,2529.0
2015,Southland Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,2210.0
2015,Taranaki Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,3202.0
2015,Waikato Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,5329.0
2015,Wellington Region,316.6372549019608,307.21568627450984,384.6127450980392,251.74019607843135,0.34397058823529414,2294.0
2016,ALL,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,63680.0
2016,Auckland Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,6943.5
2016,Bay of Plenty Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,3597.5
2016,Canterbury Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,6518.0
2016,Gisborne Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,4294.0
2016,Manawatu-Wanganui Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,3216.0
2016,Marlborough Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,2429.0
2016,Northland Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,3817.0
2016,Otago Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,2453.0
2016,Southland Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,2195.0
2016,Taranaki Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,2962.0
2016,Waikato Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,5054.0
2016,Wellington Region,331.1029411764706,320.3627450980392,401.76960784313724,263.4950980392157,0.348578431372549,2252.0
2017,ALL,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,64566.0
2017,Auckland Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,6775.0
2017,Bay of Plenty Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,3838.0
2017,Canterbury Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,6633.0
2017,Gisborne Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,4158.0
2017,Manawatu-Wanganui Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,3140.0
2017,Marlborough Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,2464.0
2017,Northland Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,3890.0
2017,Otago Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,2345.0
2017,Southland Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,2173.0
2017,Taranaki Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,3142.0
2017,Waikato Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,5705.0
2017,Wellington Region,348.078431372549,336.6470588235294,424.19607843137254,275.8480392156863,0.35137254901960785,2374.0
2018,ALL,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,64354.0
2018,Auckland Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,6727.0
2018,Bay of Plenty Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,3898.5
2018,Canterbury Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,5884.0
2018,Gisborne Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,4387.0
2018,Manawatu-Wanganui Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,3251.0
2018,Marlborough Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,2578.0
2018,Northland Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,3578.0
2018,Otago Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,2421.0
2018,Southland Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,2183.0
2018,Taranaki Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,3188.0
2018,Waikato Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,5957.0
2018,Wellington Region,369.4264705882353,355.28921568627453,448.29411764705884,293.8137254901961,0.35333333333333333,2326.5
2019,ALL,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,60622.0
2019,Auckland Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,6346.5
2019,Bay of Plenty Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,3679.5
2019,Canterbury Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,5628.0
2019,Gisborne Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,4305.0
2019,Manawatu-Wanganui Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,3049.0
2019,Marlborough Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,2307.0
2019,Northland Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,3205.0
2019,Otago Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,2384.0
2019,Southland Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,2050.0
2019,Taranaki Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,2858.0
2019,Waikato Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,5501.0
2019,Wellington Region,396.5735294117647,380.66666666666663,480.3529411764706,315.94607843137254,0.3531862745098039,2160.5
2020,ALL,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,56964.0
2020,Auckland Region,425.1519607843137,406.2598039215686,507.06372549019613,341.5245098039216,0.3484803921568627,5888.5
2020,Bay of Plenty Region,425.1519607843137,406.2598039215686,507.06372549019613,341.5245098039216,0.3484803921568627,3446.5
2020,Canterbury Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,5253.0
2020,Gisborne Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,4173.0
2020,Manawatu-Wanganui Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,2882.0
2020,Marlborough Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,2188.0
2020,Northland Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,3197.0
2020,Otago Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,2141.0
2020,Southland Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,1905.0
2020,Taranaki Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,2701.0
2020,Waikato Region,425.1519607843137,406.2598039215686,507.063725490196,341.5245098039216,0.3484803921568627,5127.0
2020,Wellington Region,425.1519607843137,406.2598039215686,507.06372549019613,341.5245098039216,0.3484803921568627,1942.5
2021,ALL,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,51838.0
2021,Auckland Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,5087.0
2021,Bay of Plenty Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,3224.0
2021,Canterbury Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,4947.0
2021,Gisborne Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,3804.0
2021,Manawatu-Wanganui Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,2704.0
2021,Marlborough Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,2040.0
2021,Northland Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,2915.0
2021,Otago Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,1994.0
2021,Southland Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,1638.0
2021,Taranaki Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,2639.0
2021,Waikato Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,4886.0
2021,Wellington Region,464.3186274509804,439.6470588235294,548.9852941176471,373.64215686274514,0.3503921568627451,1810.5
2022,ALL,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,45767.0
2022,Auckland Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,3832.5
2022,Bay of Plenty Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,3099.5
2022,Canterbury Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,4833.0
2022,Gisborne Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,3518.0
2022,Manawatu-Wanganui Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,2552.0
2022,Marlborough Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,1887.0
2022,Northland Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,2903.0
2022,Otago Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,1832.0
2022,Southland Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,1540.0
2022,Taranaki Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,2530.0
2022,Waikato Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,4012.0
2022,Wellington Region,499.56372549019613,472.28431372549016,590.1960784313726,402.1764705882353,0.3526470588235294,1593.5
2023,ALL,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,47428.0
2023,Auckland Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,4923.5
2023,Bay of Plenty Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,3155.5
2023,Canterbury Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,4466.0
2023,Gisborne Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,3342.0
2023,Manawatu-Wanganui Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,2248.0
2023,Marlborough Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,1798.0
2023,Northland Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,2594.0
2023,Otago Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,1751.0
2023,Southland Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,1544.0
2023,Taranaki Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,2336.0
2023,Waikato Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,4335.0
2023,Wellington Region,532.8333333333333,503.8529411764706,627.8970588235294,430.62254901960785,0.3597058823529412,1425.0
2024,ALL,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,49298.0
2024,Auckland Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,5361.5
2024,Bay of Plenty Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,3300.5
2024,Canterbury Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,4694.0
2024,Gisborne Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,3490.0
2024,Manawatu-Wanganui Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,2376.0
2024,Marlborough Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,2036.0
2024,Northland Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,2781.0
2024,Otago Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,1925.0
2024,Southland Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,1617.0
2024,Taranaki Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,2369.0
2024,Waikato Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,3973.0
2024,Wellington Region,563.109243697479,528.4957983193277,660.5294117647059,454.9915966386555,0.3622689075630252,1440.0
